score X_test,TARGET
1.9421038321452215,0
1.3736817928147502,0
-0.6179874743684195,0
0.3445879496866837,0
1.2365440004941775,1
0.5191600486577954,1
1.0180267876130529,0
0.8544517007831018,1
0.8844393473118544,1
0.717650115955621,1
0.4636996549088508,0
1.533631775120739,1
-0.14714071928756312,1
0.017926673346664757,0
-1.4082650417112745,0
1.547582907776814,1
0.006761314929462969,0
0.7823255145776784,1
-0.4913434430054622,1
1.866118063495378,1
2.1479799437365727,1
1.2328617181046866,0
0.44494954869151115,1
-0.8008358510016933,1
1.7645944011746906,0
0.49807047242939007,0
0.6132353834109381,1
-0.8948315737070516,0
1.9665535029780585,1
0.704056634393055,1
-0.856738313290407,0
2.0973529220209457,1
-1.7004075096047018,0
1.4619731556158513,0
0.6506314332364127,0
-0.946922737362911,1
0.44481080811237916,0
2.5196358716348186,1
0.1421802630648017,0
0.11226898379391059,1
-1.0633159159333445,0
0.21214185818098485,0
-0.3591232709441101,0
-1.2736569044645876,0
0.11094870162196457,0
-0.5298836914735148,1
0.3352309091569623,1
0.44932978830183856,0
2.1815283608448226,1
-1.351380255422555,0
0.6925886707904283,0
1.8715560892305803,1
2.213625993797905,1
1.2474651149241254,0
-0.8467174677246021,0
-1.720907861890737,0
0.9407040540827438,1
-0.01764369721058756,0
-0.22945720475399867,0
-1.5912070383201353,1
-0.6177845571257876,0
0.9106939069461077,1
0.8832752943853848,0
0.8704625392565504,1
1.860414037015289,1
-0.032922795799095184,1
0.21453449688851833,0
1.475906453168136,1
0.14570007886504754,1
-1.3486336947535165,0
0.22703714719682466,1
-2.18292328203097,0
-0.7976783843623707,0
-0.8560515781573486,0
-0.7703926590038463,1
0.9027734841220081,1
-0.265268265735358,0
-1.7889700962259667,0
-2.137123709617299,0
-0.3250710963184247,1
-1.1074153538211249,1
0.12088442311119252,1
-0.7210845379488546,0
-1.2267190753482282,0
0.7872255107504316,0
-2.3469058184709866,1
-1.0790586056682514,0
1.0230462495819665,1
-0.3849400198960211,0
0.819683879497461,1
-1.2628246658860007,0
0.10996424392214976,1
0.17740571108879521,1
-0.06688370474148542,0
1.7003582962788641,0
2.028180614928715,1
-0.6869779403932625,0
0.9090263588295784,1
-1.044488535146229,0
-0.13213111378718168,0
0.9775341305648908,0
-1.043486717986525,0
-2.6449965994106606,0
1.3106198436580598,1
1.8466245700110449,1
1.4105047246412141,1
-1.1849097635713406,1
0.6617114585824311,1
0.10957795468857512,1
-0.30772493255790323,1
1.1643504376988858,0
0.612010101263877,1
0.8974718709941953,0
0.14072892168769613,1
1.4612004818045534,1
0.6981636567215901,1
-0.4311294559156522,0
1.6275537047768012,1
-1.255732155230362,1
0.7341064271167852,0
-2.0544170791399665,0
0.31162047741236165,1
1.6806023506796919,1
-1.2819237787664406,0
0.11230785615043715,0
1.4456210156786256,1
0.28312797758553643,1
1.0838739149039611,1
-1.3611936692032032,1
1.9365047269093338,1
0.8171266886347439,1
1.7059379207785241,0
0.4550499731558375,0
0.26827959119691513,1
0.9591598401311785,1
-1.8395109718985623,0
1.930352068564389,1
-2.3539372015657136,0
-0.04846857488155365,1
0.49343858353677206,0
0.6203024262213148,1
0.30811785656260327,0
-0.4304691046709195,0
-0.06140405579935759,0
0.300798412412405,1
-0.44177164242137223,0
0.996341199381277,1
0.06270133599173278,1
0.701591347635258,0
1.8448819710756652,1
1.3047820273495745,0
-1.8093751535052434,0
0.44080945375026204,0
0.40208124241326004,0
-0.6364345129259164,0
-0.6007882624980994,0
1.4824250463861972,1
0.4341524664196186,1
0.9858751916908659,0
-2.9842260233708657,0
0.16088270535692573,0
0.3478273271321086,1
-1.0739229071477894,0
0.3119319809920853,1
2.6067137704085326,1
0.6167504943878157,0
0.2798004701035097,1
1.1066115563735366,1
0.07015505060553551,0
1.291404203278944,1
-1.0610725263541099,0
1.2677921789581887,0
1.4782244554080535,1
0.1734780082188081,1
-0.7368271735322196,0
0.836331220169086,1
0.6678022682463052,1
-0.18102007085690275,0
0.3753335536457598,0
1.060831823881017,0
0.14310877461684868,0
1.511358723480953,1
0.39352989272447303,0
0.5267748008482158,1
-0.7409212236525491,1
0.7793757177241787,1
1.062535616933019,0
0.16369108424987644,0
-0.8214653167233337,0
0.9684391539776698,0
-0.3666578960401239,1
0.8410377705004066,1
0.3968425690836739,0
-1.6735015950107481,1
1.5264850118546747,1
0.1814445166198766,0
-0.3441889992682263,0
-1.0960836559243035,0
-1.634416965098353,0
2.0521871733944863,1
0.01606792805250734,1
1.4770727919531055,1
0.3580772412058195,0
1.104381864424795,1
-0.6877701319172047,0
-1.1249785725958645,0
-1.6921340062690433,0
0.40961220680037513,1
-0.12025112740229815,0
2.686073014861904,1
0.00942892103921622,1
1.062715060543269,0
1.0416935551911592,1
1.1587769398465753,0
-0.720909490599297,1
-0.7155438971240073,1
0.5296607858472271,1
-0.39586970972595736,0
-0.2505119072593516,0
2.059029843425378,1
1.050782691600034,0
-0.6859840799006633,1
1.8601707655907376,0
-0.5728983621229418,0
0.4769126694300212,0
0.08148619858548045,1
1.5379835927160457,1
0.08033709722803906,0
2.001231663089129,0
0.18358666193671525,1
0.06578931421972811,1
1.4212419851101004,0
-0.6200528652591402,0
0.2759668168146163,1
0.8284419029912442,0
-0.32959801933611743,0
-2.020048570386507,0
-0.47670667558850255,0
-1.7551810465665767,0
2.0837154400069267,1
-0.5886603189865127,1
1.2968909946503118,1
-0.9997946111252531,0
0.7605727637710515,1
0.01375315290351864,0
0.8857134822756052,0
1.0052516141877277,0
1.1288942220708122,1
1.045361089229118,1
2.3009419245063327,1
0.9730082235764712,1
0.173733162751887,1
-0.3790179057541536,0
0.18400644388748333,0
0.332574390762602,1
-0.6183082526549697,0
2.1759260279941373,1
0.8438939706247766,1
-1.2698387584969169,0
-1.3882672654290218,0
-0.4120573167601833,0
2.0014123301953077,1
1.0484216692566406,1
-0.26264929981357454,1
1.002675081283087,0
-0.481870408373652,0
-0.07871249335585162,0
0.3457461759389844,1
2.436927869421197,0
1.7370537929818965,1
0.8151704345509643,1
-1.3471430015924852,1
-0.023617890547029674,0
0.034548681127489544,0
-0.7841299741558032,0
2.2719505985151045,1
-0.13364062587788794,1
2.036280778469518,1
-1.2620714695367496,0
0.5670400239760056,1
-0.7351447626715526,1
1.375188042089576,1
-2.010713330702856,0
0.7963278012466617,0
0.3163989546301309,1
-0.17721764126713424,0
1.613319962983951,1
-1.16251399833709,0
1.8831292741233483,0
1.9766848970612045,1
0.5517507085023681,0
-0.49531655813916586,0
1.0183921123243636,0
-1.0237135849602055,0
1.9268940769834444,1
-0.19472628527728375,0
0.37963579792995006,0
-1.1335307629342424,0
0.8501788051507901,0
1.345958277466707,0
1.4721945346100256,1
1.5079874750081217,0
1.3446039347873011,1
0.9712882751773577,0
-1.0407613060087897,0
1.6078746327548288,1
1.9671380317304283,1
1.0039907362370286,1
-1.1897026133956388,0
1.8987937899655662,0
1.3744450822123326,0
-0.7119118441478349,1
-0.8863879707059823,0
0.29963028052588925,0
0.7905237165978178,1
-0.1740119343594415,1
-1.095621948261396,0
0.9747503298567608,0
2.0178786831675097,1
1.0192456971271895,1
-0.555399373464752,0
0.6376592043670826,0
-0.9538351814844646,0
-0.01273403741652146,1
-0.9206937643612036,0
-1.002153635083232,0
2.2180072660703445,1
0.10572245737034791,0
0.7460123282507993,0
0.6783101362925663,1
1.1564210505166557,1
-0.2847042376815807,0
1.0585923584585544,1
1.0315697224577889,1
-0.38348226321977563,1
0.5001104968832806,1
-0.7522994619066594,0
0.25847059406805784,0
1.032482321446878,0
1.6756671698822174,0
1.708100471936632,1
1.6328741323086433,1
-1.5331970988336252,0
1.9489764803583967,1
-0.33647531346650794,0
0.06295974744716659,1
1.5485984913393622,1
0.6605819516262272,1
1.1229701809352264,1
0.26150802373012993,1
1.299500853929203,1
1.5507173174701165,1
1.5701806143770227,1
-0.7271378267905675,0
-0.2029942015069537,0
2.275265150179621,1
0.5799081799777923,1
-0.7152700696751708,1
1.093334399338346,1
-1.2041520607308485,1
0.8253990838420577,0
0.8403914314112626,1
-1.8154210635693744,0
0.759736853884533,1
0.7835157041263301,1
0.04026692651677877,1
-1.0467718270374462,0
1.5556853010493796,1
0.8636897919495823,0
-0.2151274556235876,0
0.8999008830287494,1
-0.1223714973020833,0
0.5658736524055712,1
-1.2993769582826644,0
-0.662116584222531,0
1.405046583575313,1
0.5604913116549142,0
2.3300501917256042,1
-0.41833372530527413,1
-0.8049146631528856,0
0.1544521951873321,0
-0.31143000285374,0
0.915216293578851,1
0.08481077651958913,1
-0.7810145326220663,0
-0.25566940201679245,1
0.2560887047002325,0
-0.5823370990983676,0
-0.6052676964900456,0
-0.9710443501389818,0
0.15142078974167816,1
-0.015494043836952187,0
-1.1343610170297325,0
0.7506400811835192,1
0.9611997522297315,1
-0.5924884458072484,0
-1.0507693602266954,0
-1.0795319256576477,0
-0.06713658408261836,0
-0.16268013609806076,1
-0.9478808294516057,0
0.8869305869447999,1
-0.23408206464955583,0
-1.91712365965941,0
-0.9360390044748783,0
-1.2356595450730765,0
1.3478955706232227,1
-1.4937701697344892,0
0.5686314107733779,0
2.529587450728286,1
0.701995586277917,1
-1.8348367604776286,0
1.9876026788842864,1
0.5321283930097707,1
-0.4493570515187457,0
1.109045019838959,0
1.1428896519355476,0
-0.6063104975037277,1
-0.033497156866360456,0
-0.38405092076573055,1
2.116859157162253,1
0.1633902868925361,0
1.0816909538698383,0
-1.4306646979093784,0
0.39711999990299773,1
-0.4121353102964349,1
-0.2370966491910167,1
-0.5899265375337563,0
1.6360202721552923,1
1.019334389042342,0
0.2214029462193139,1
-0.8405933718022425,0
0.44316388289735187,1
-1.030879665282555,1
1.5289033408625983,1
0.14395950338803232,1
-0.24233433173503727,0
-1.5041326576756546,0
0.9755568092805333,1
1.1620111381052993,1
1.1703525573248044,1
1.4902255521155894,1
-0.6557723467703909,0
1.346770878357347,0
-0.7156352482743387,1
0.6111843543767463,0
-0.09748646768275648,0
1.1869433620158816,0
-1.5887880474474514,0
-0.5556094074127031,1
-1.045764273381792,1
-0.918367455411726,0
1.4056370530161075,0
2.1179386152361985,1
-1.2863228752394207,0
-0.604469801299274,0
1.0259700668102596,0
-1.036523829039652,1
0.5772946730867261,0
0.4966161745833233,1
1.6819632046972401,1
1.0270136244944297,1
0.7249757827958092,0
-0.8247515105758794,1
1.035090221761493,1
-0.7161172393534798,1
-0.7220685515242167,0
1.696166152949445,1
-0.7466377051605377,0
0.48260970661067404,0
2.489088585280115,1
-0.8968813933315687,0
2.052011822539498,1
-0.2436972396535566,0
1.3302653229911812,1
1.0919370677438565,1
0.5785656606894918,0
0.5557134882838,1
-0.20253785856766626,1
-0.4492843454936519,1
2.56540325320384,1
-0.6577070675557479,1
1.2119814477628097,1
-0.7282314647454768,0
0.9330012120190077,0
0.38597490507527255,1
-0.7149879065109417,0
-0.3371801901230356,1
-0.7353843162418343,0
-0.17326585407136008,1
-1.381441543911933,0
-1.5894541245506844,0
-1.9133574863371905,0
0.3508276836219011,1
0.049009860726073384,1
1.8969045822159387,1
1.1214603975531645,0
-1.3177890593069606,0
1.0670969384373166,1
1.226618689892348,1
0.443233664118452,0
1.3596415910869837,1
0.993392813790706,0
0.49357829526343266,0
1.866697334946366,0
-0.10745224158745259,1
-0.08443167440805155,0
0.9586579778115265,1
0.6931467480608262,1
0.2267185602686368,1
-0.9672925377963111,0
3.109525137610035,1
-0.46327368722995743,0
1.6869891200622078,0
1.0484741102845874,1
-0.5027879763219971,0
-1.0507017682684818,0
1.5661961134173907,1
0.7951831413665786,1
1.8480443467269652,1
1.1187777094892226,1
0.24739321482775267,0
0.18146376582444645,1
0.8426817287690938,0
0.8649926926736953,0
0.9100877023302019,1
-0.8279554789623944,0
1.58631629224692,0
0.5539980747562367,0
-0.17132965505879838,0
1.1276898351497948,0
0.6086605915916152,1
1.0604640083474806,0
0.958679344097618,0
0.9545810403215,1
0.6010269792168401,1
0.8542612246965291,1
1.9821552880457602,1
-0.9428281977889128,1
1.1597151720634429,1
-0.7009197522420436,0
2.003059452807065,0
0.5067475029500201,1
1.9477323190076277,1
-1.2133307723270264,0
1.6961584402015433,1
0.7847174838825595,1
-0.4953592178208055,0
-0.557714777183719,0
1.3624915893306024,1
0.6989308790653013,1
0.21618236479116604,1
1.0176012426964007,1
-0.7633823776122881,0
-0.2645314045366831,0
1.7431461568339728,1
0.8881376575445756,1
1.4610118471027818,0
0.09049784403759986,0
1.4740611655870453,1
0.16686139535158873,1
-1.1224257631693035,0
0.48895749035000335,0
1.116383283151663,1
0.7472080177685712,0
-0.5340117895393632,1
-1.8112439945834922,1
1.4522190382995177,1
1.1998878986341879,1
0.6301471347687766,0
1.3879455531132407,0
-0.6744296625256538,0
0.9489750018692575,1
0.6418764051195467,0
0.940801766817458,0
-0.5510154041694477,0
0.4773935773409903,1
1.2681018825242063,0
-1.25470940960804,0
-1.2609235186246224,0
1.8226622461224906,1
-1.948866996972356,0
-0.28841487341560423,0
0.19510012795217335,1
-0.3619840430910699,0
-0.26240289634733927,0
0.7596301401499659,1
1.493115990248043,1
0.12452034041052684,1
1.0331724837305956,1
-1.217969372330117,0
0.9487095162330661,0
-0.9198327088961378,0
-2.5286956400232157,0
1.7847811552055646,1
0.17600046235020272,0
-0.563469832224655,0
0.8068990267929621,0
2.2956535878183786,1
0.07629438367052899,0
-1.743497289950028,0
-1.2810241208062507,0
-0.1349900253699161,0
-0.3204928836785257,0
0.42655797948827967,1
0.16568354202900082,0
0.06597833780688234,1
-1.5332345162751153,0
0.9043490828335052,1
2.3707119220052846,1
0.919893451675307,0
0.7031943391193636,1
2.4613225631183013,1
0.9407232682569884,1
1.40301025781082,1
0.3775445175706409,0
0.6324162174714729,1
-1.0462766609271057,0
1.639627147873398,1
0.4292944277403876,0
-1.2095761811651755,0
0.627409151813481,0
2.4205209703650326,1
-0.6758264265663456,0
-0.8602853775082622,0
-0.9374005850113463,0
1.1187592999194749,0
1.0557025001617149,1
1.2236628153186757,1
-0.9767353320203256,1
-0.5590522952843457,1
-0.09265058951859828,0
0.8842309070751071,1
-0.8654309253906831,0
-1.4956496991217136,0
-0.9117234554723836,0
0.12027066382870544,0
1.5247952808858827,1
-0.8159280795080122,0
-1.6818706450867467,0
0.5874367279466242,1
1.1177824636979494,0
1.5948083663824946,1
1.2021187144564465,1
-1.4752263029804453,1
0.8246411115396768,1
1.2379007799900137,1
-2.127854931517504,0
1.364568891687668,1
-0.6750444499775767,0
1.2578999353863765,1
0.811365008354187,0
-0.16072932660267725,0
0.18390496645588428,0
1.0648225565091707,1
-1.039273695947486,0
0.8070902210893109,1
-0.01652860431931913,0
-2.0786837868508883,0
-0.7548941500135697,0
-1.7317759728757665,0
0.7317507418920286,0
-1.0032555483048782,1
1.1814314083312638,1
0.22106028499547392,1
1.663044262197218,1
-0.33784751610073727,1
1.4209784625090833,1
-1.3875775996712036,0
0.6626546601764858,0
1.6116842013107089,1
-0.26065862079849467,1
-1.3906461010919884,1
1.0316256060032174,1
0.26298875646898523,0
1.1128924331860617,1
0.9885626128088916,1
1.3725461504072882,1
-0.3551889812806621,0
-1.2299941564415349,0
0.8176275066798553,0
-1.210730153543409,0
0.25604539530468173,1
-0.14858871779870242,0
0.6004470837651752,0
1.4708760909852572,1
1.6898695407289779,1
0.39757916766393464,1
1.7499254587455653,1
-0.01575708680320531,1
0.4400301357964054,0
-0.5351707902882481,0
-1.307113220274914,0
0.9868473233655095,0
2.058935930428561,1
-1.3388668422703631,0
0.11166624474572018,0
-1.379839479122893,1
0.8252605775487609,1
0.5319450659735594,0
1.8139120725682005,1
0.6391790461348137,0
0.630637008100166,1
1.0262897793436423,1
1.3024822270235745,1
1.5091704532969743,0
-0.7654863305215258,1
1.0510202129080426,1
1.596260961945518,0
1.5499327180732507,0
0.756555688843946,1
0.8226181826903485,0
1.638516923005227,0
-1.7220291403937154,1
0.6705431980662979,1
1.0447520051966421,1
1.0606100185541436,1
0.07722237601410598,0
-0.7904000755224843,1
-0.07268008176470175,1
-1.7197617635247298,1
0.5481978222960606,1
-0.9627105081890477,1
0.9426224796916358,1
-0.4028334351169178,1
0.7480459260405041,0
0.8437779069936369,1
-1.0171259468770586,1
0.5420221239328384,1
0.9802728372014826,1
-1.2253602726850659,0
-0.9101107071619481,0
-0.9944391083554365,0
-0.11532305454602465,1
-0.47138046845793724,0
0.9378379045811016,1
1.4048830441897735,1
1.1712277208425803,1
1.2254119155695662,1
0.9699765710684005,1
1.2110047292771924,1
-0.49105779471960886,0
1.3724405231769197,0
-0.22138145646022167,1
0.9590217233489966,0
1.2177416076010559,1
-0.25479469064157456,0
-0.4173209213913651,1
0.2797094894776819,0
-1.3123037792975083,1
1.318904567102436,0
-0.3586984416033374,1
1.2055326983099803,0
2.3863707708660513,1
1.2010046230134321,1
2.488252598559484,1
-1.433135107246926,0
0.8618184903461952,1
-0.10251522262115031,0
-0.5010669818002498,1
-1.0760714731441112,0
0.34185395535314456,1
0.299364187696483,1
-1.3709907274169382,0
-0.609251487912843,0
1.0582045995397493,1
-1.0124390121820852,0
1.1938762936042622,0
-0.2963744967312323,0
1.647404485833249,1
1.8121487534372136,1
-0.045107647601980716,1
-0.8720892691198969,0
0.7479858693259303,1
-0.2961756574222818,0
-1.7227471372461878,0
1.6556990817480255,1
-0.2159994069370441,0
1.5079962383315433,0
-0.9693169418023899,1
0.657868352947844,1
-2.243701762869023,0
0.6101222587167285,0
1.608725588710513,1
2.619280603757943,1
-0.2969910441606771,0
-0.04506216669688001,0
0.963315191314905,0
-1.5978581861418206,0
0.6921282673138194,1
-0.5171202019555494,1
0.11694064922630787,1
1.0551476332475431,1
0.944308991820435,0
-1.8154919125372544,0
0.5353544801328098,0
-0.034093854192178696,0
-0.13946812106587458,0
0.35732268425635993,0
2.7990299317752942,0
1.2904055324324872,1
-0.13766364782350138,0
-0.8388349266897421,0
0.8981505596457282,1
-0.5988811728311703,1
-2.8816274043056183,0
0.24285307490208652,0
0.31718019454274327,1
0.7190838204405736,1
-0.9237313045887277,0
0.5428184470511042,1
0.46126326726130173,1
1.7037006985628977,0
1.8789040684932843,1
0.8523676186305238,1
1.493187552841846,1
1.394534299557563,1
-1.1620541935844813,0
0.44083380443044007,0
1.1719393488019705,1
-0.6639606343233027,0
0.8764493362357371,0
-0.8975518500083126,0
-0.6387604214251041,1
1.7050268205348402,1
-0.04892910191847477,0
0.5506168896681629,1
-0.41617088913335465,1
0.33933209101087414,0
0.8920565858134069,0
-0.8355049448728096,0
0.9563856487802695,1
-1.0028971781866858,0
1.0307653398485854,0
0.8184521777438931,1
-0.5071090519777499,0
0.743445321044419,1
-1.5377431591768982,0
0.7478508112653799,1
0.28979989438084885,0
0.9534684864920564,0
-0.633087742025964,0
1.541125317569822,0
-0.4291013103502337,0
-0.01962996940710582,0
1.5299575448734686,1
-0.43652164909872226,1
-1.1010142880841158,0
0.192725034954492,0
-0.03274871899338905,0
0.07714271295117214,0
0.7964133545174263,1
-0.5146663879277185,1
3.0597369241295382,0
2.3448339047899935,1
1.9209407935268246,0
0.7770955852174666,1
0.7764879944152199,1
1.5207438927027397,1
1.5468312222910754,1
1.2643511439091526,1
-0.2642068484710762,1
0.35485250655619893,0
0.30996204423718154,1
-1.5380578290205449,0
-0.12383527460042387,0
-1.6482179792656098,0
1.8156811757362448,1
0.5101412067888305,1
1.622170451504644,1
-1.9215088998316787,0
1.6507694965112023,0
0.4640751163242385,0
1.202822828112403,1
1.5115431156591512,1
-0.13740676405723207,0
-1.246036367781926,1
1.7401455681829248,1
1.056627418671269,1
0.44597369170514867,0
0.32924037173506804,0
0.6053578428400215,1
0.054599040013272315,0
0.3197623342566658,1
-1.081961681426037,0
0.11568697087932378,0
-0.3139606845070375,1
-0.888708759623114,0
1.0920868106586568,1
2.758939098115661,1
-1.9561634264537133,0
0.7877123262733221,1
1.134505749825621,1
0.9136638552154182,1
-1.7816865672939457,1
-1.4544503523648018,0
-0.5398917954771605,0
0.39167199382791296,0
-0.09200984594644979,0
1.5551079346623737,1
1.261777091625845,1
0.6210723529802635,1
-1.1873944402177585,0
1.0825715775245044,1
0.7700054525630549,1
0.7326643224805593,0
-0.7945748102501966,0
-0.4237706938292831,0
-1.4348422747571021,0
1.3940098375896923,0
1.7357684042071924,1
2.406220785458572,1
0.4112377716228366,0
0.3166872653637256,0
-0.012847255191445583,1
0.6070257297687931,0
-0.690767447653343,1
1.2884860873455182,1
2.1946259782998823,1
-1.5160265579470433,0
1.0439311515074223,1
-0.22265685998718254,0
-0.7629615623300197,0
-0.7048108412127476,1
0.3790815529646352,1
0.0005487662565428764,1
-0.017204963776748627,1
1.4465113958576694,1
0.06436220486648381,1
0.09703884099144489,0
0.5467629749182379,1
1.1452145841321908,1
1.6415663954212505,0
-0.25019109287336505,0
-0.6099869141471572,0
1.5816557540092617,1
-0.41498501726891845,0
-0.5085957440896891,1
-0.86086389850243,1
1.8241726126725553,1
0.6271415911178337,1
1.7097197943367064,1
-0.24007293384056538,0
-1.661482202965999,0
0.9929795022617327,0
1.1202640854899073,1
1.1910906911361963,1
1.3804493042698596,1
1.4299140098737553,1
1.2817920276829682,1
0.7933258535922505,1
1.4032027866342105,1
0.43041103702853434,1
-1.1499153207696509,0
-2.3877742473123362,0
0.8715461329265963,1
0.8086680917185731,0
-0.8039344231365249,0
-0.4356545440386981,1
0.18438934214645997,0
0.6384788071736693,1
-1.7634883813152555,1
1.3894166960380971,1
-0.5667663297101626,0
0.6735430580447428,0
0.26854483055649325,1
-0.8251260778633878,0
1.5208278836507816,1
2.720975974574685,1
-0.6002479678863892,0
1.5828094103490002,0
0.11954337735369336,1
-1.306036609399598,0
0.30743173544760793,1
-0.8198786328430288,1
-0.2677412062766962,1
1.0701934797107242,1
0.9701694076065905,0
-0.5260081649321364,0
1.3014195665018633,1
-0.1148422104306519,1
-0.820864640045329,1
-0.2525599277141737,1
0.6846462426474318,1
0.8274577064439654,1
-0.987530579266604,0
1.4541383114410564,1
0.9683339226176031,1
1.2031465834588744,1
0.5077525515334855,0
0.7597098561236635,0
2.333791938959621,1
-0.6099659610335948,0
-0.7728198446566239,0
1.0111717241961742,1
-0.322060573977069,0
0.3655305434658658,1
1.3589800771442242,1
-1.9851697505218908,0
1.4326822909497423,1
0.7608722080476582,0
-0.7462856363417814,0
-1.32175702432869,0
1.7853464710206026,1
-2.512244393423316,0
-1.0150085367495194,0
-0.44826497058966197,0
-0.23182483868731651,0
1.0849328887998126,1
1.6103926362520724,0
0.24786688246240374,1
0.18034927701228298,1
0.20511133402760606,1
0.9352900306112133,0
0.9179354441585019,1
-0.8380919814808294,0
-1.8759576391166775,0
-0.9251997428073082,1
0.31091848024516366,0
0.4038547320087673,1
0.49541351915104315,0
-1.1185179562307894,0
-1.280453149753157,0
-1.8781914498540573,0
0.33736822646460496,1
-1.8200479076767806,0
0.6505201141553698,1
0.8563378071412444,1
-1.405099101815722,0
-0.6938350607233588,1
1.2404484120197594,0
-1.3920711847313214,0
-0.6189888338014953,0
1.135965715686325,1
-0.5724494814057834,0
0.908811399305705,1
0.5849891541292891,0
0.2628370033344254,1
-0.15830480843237638,0
2.4872774147079326,1
-0.7491829213104211,0
1.080399226571899,0
-0.9225381237920374,0
-0.43569875208777376,0
-0.6192560872295871,0
0.23033573658517525,1
-1.8635788575629704,0
-0.22776912423432805,0
0.585576376208337,1
0.648650979201193,0
-0.5520461757550947,0
-0.9806763741071336,0
1.1361868982203305,0
0.9691656595348377,1
1.1679515476862434,1
-0.028070070198737085,0
-1.7389128484792309,0
1.2574610483716242,1
1.3393766177759971,1
1.5338127639261074,1
0.9243765501305461,1
0.8133075303485384,1
0.4751601902389666,1
2.038050056202337,1
-0.8001848486019298,1
-0.19924708944745362,0
1.4226446548855165,0
0.6980889060068876,1
0.15966000995831564,0
-0.681086849712301,0
0.9071851563639939,1
-0.6274060841280971,0
1.104472064296715,1
1.1454369481652975,0
-0.8924629314860795,0
-1.2938009666395374,0
-0.17292808639467694,0
0.47054698527790606,1
-0.19638896768447012,1
-0.6852585627930239,0
-0.2774604869191535,1
-1.179881543503143,0
-1.4349496152281063,0
1.0686451322690118,1
-0.4929874434164958,0
-0.688465395665844,0
-0.14119891461814404,0
0.015418764145579189,1
1.0151685357559472,1
-0.2329608672298491,0
-1.440331933699781,1
1.3372679105959833,1
0.8905116892419755,0
-0.9005889092222787,0
-1.258250172744738,1
1.7598545430228114,1
0.9527362492372049,0
-1.9175308647972997,0
-0.7147923508600798,0
1.8419968213856919,1
-0.5023777854657965,0
-0.026514113240409642,0
0.46036096385796554,0
-0.46812012579175644,0
0.24617851024959236,0
0.6187828380498104,1
-1.2024187648639781,1
-1.687722654431127,0
0.9626187196699902,1
-0.5454588319407776,0
-0.6249609355436405,0
1.8764793541049585,1
1.9219278558157384,1
-1.396755185109214,1
2.1299311110742565,1
1.0898248610901646,1
-1.146375506898039,0
-0.4575759244762594,0
-1.457167116459459,0
-0.6833307525666896,1
1.5259520895488095,0
0.41276504896814004,1
1.518480585393263,1
2.0158199724100996,1
0.02381504513323307,0
0.9180402370402589,1
-0.7210802950139623,1
2.356007377646165,1
-0.07853053875442129,1
0.9771552266320214,0
-0.7604749578458723,0
-0.7429751875752117,1
-0.5038979107048362,0
1.308490224997513,1
